includes/layout.php	57	55	92
pages/alliance/index.php	3	17	16
pages/economy/index.php	3	17	16
pages/empire/index.php	3	17	16
pages/fleet/index.php	3	17	16
pages/galaxy/index.php	3	17	16
pages/intelligence/index.php	3	17	16
pages/market/index.php	3	17	16
pages/military/index.php	3	17	16
pages/planets/index.php	3	17	16
pages/rankings/index.php	3	17	16
pages/research/index.php	3	17	16
pages/resources/index.php	3	17	16
